epoch,TF_output_loss,dist_output_loss,loss,val_TF_output_loss,val_dist_output_loss,val_loss
0,5217.90625,13.305780410766602,5231.208984375,4387.93359375,10.82507038116455,4398.7607421875
1,4219.22509765625,10.669800758361816,4229.892578125,4090.9267578125,10.642274856567383,4101.5712890625
