epoch,TF_output_loss,dist_output_loss,loss,val_TF_output_loss,val_dist_output_loss,val_loss
44,3654.5244140625,9.912674903869629,3664.439697265625,3659.361083984375,9.931462287902832,3669.295654296875
45,3652.988525390625,9.908984184265137,3662.89990234375,3659.73095703125,9.918924331665039,3669.650634765625
46,3651.3515625,9.904272079467773,3661.259033203125,3643.51025390625,9.919543266296387,3653.428466796875
47,3650.01123046875,9.901612281799316,3659.91064453125,3661.675048828125,9.899277687072754,3671.57421875
48,3648.730712890625,9.897916793823242,3658.63037109375,3669.925537109375,9.9078369140625,3679.8310546875
49,3646.54541015625,9.895444869995117,3656.4443359375,3668.910888671875,9.933780670166016,3678.84423828125
50,3644.680419921875,9.888202667236328,3654.5703125,3671.84814453125,9.898871421813965,3681.747314453125
51,3643.39794921875,9.885910987854004,3653.2822265625,3650.076171875,9.8809232711792,3659.95703125
52,3641.334228515625,9.884859085083008,3651.219482421875,3652.526123046875,9.887969970703125,3662.41357421875
53,3642.3388671875,9.882540702819824,3652.22412109375,3641.00146484375,9.863533973693848,3650.86376953125
54,3639.525390625,9.877907752990723,3649.40283203125,3669.75634765625,9.900022506713867,3679.656494140625
55,3637.900146484375,9.877191543579102,3647.778076171875,3666.45166015625,9.884486198425293,3676.335205078125
56,3636.14404296875,9.874229431152344,3646.0185546875,3658.48486328125,9.865776062011719,3668.351318359375
57,3634.35205078125,9.86835765838623,3644.22021484375,3648.030029296875,9.869551658630371,3657.899169921875
58,3632.986572265625,9.864941596984863,3642.85107421875,3664.654052734375,9.865096092224121,3674.517822265625
59,3632.121337890625,9.86457347869873,3641.985595703125,3645.826904296875,9.86474895477295,3655.69091796875
60,3632.68994140625,9.862215042114258,3642.5517578125,3639.2431640625,9.870916366577148,3649.1142578125
61,3629.621337890625,9.857943534851074,3639.481201171875,3646.491455078125,9.853118896484375,3656.34375
62,3628.548095703125,9.856276512145996,3638.40673828125,3645.407958984375,9.879454612731934,3655.28662109375
63,3629.233642578125,9.853034019470215,3639.086181640625,3644.20849609375,9.893758773803711,3654.10205078125
64,3627.291748046875,9.850451469421387,3637.137939453125,3642.776611328125,9.849457740783691,3652.62548828125
65,3624.218994140625,9.844141960144043,3634.059326171875,3641.11767578125,9.86429500579834,3650.980712890625
66,3624.8857421875,9.84403133392334,3634.73095703125,3645.193359375,9.86647891998291,3655.05908203125
67,3623.41796875,9.843162536621094,3633.26220703125,3633.380859375,9.876492500305176,3643.25732421875
68,3622.134521484375,9.8414306640625,3631.976806640625,3630.872802734375,9.867072105407715,3640.7392578125
69,3621.353759765625,9.837783813476562,3631.1953125,3639.287109375,9.846843719482422,3649.134765625
70,3620.440185546875,9.834197998046875,3630.278076171875,3641.0986328125,9.8638334274292,3650.9638671875
71,3620.140380859375,9.832287788391113,3629.976806640625,3631.64111328125,9.868165016174316,3641.509033203125
72,3619.55419921875,9.82892894744873,3629.3837890625,3651.818603515625,9.827474594116211,3661.646728515625
73,3617.401123046875,9.826099395751953,3627.228515625,3632.615478515625,9.811091423034668,3642.42626953125
74,3617.7509765625,9.819799423217773,3627.56982421875,3635.376953125,9.845416069030762,3645.2236328125
75,3615.976806640625,9.818119049072266,3625.793212890625,3641.4150390625,9.833672523498535,3651.249267578125
76,3614.7060546875,9.816006660461426,3624.52197265625,3634.51220703125,9.81864070892334,3644.330078125
77,3615.875,9.812623977661133,3625.69140625,3638.9189453125,9.824127197265625,3648.7431640625
78,3612.973876953125,9.807890892028809,3622.781982421875,3621.373046875,9.832653999328613,3631.206787109375
79,3611.952392578125,9.806236267089844,3621.759033203125,3633.4140625,9.834442138671875,3643.24853515625
80,3611.802978515625,9.801292419433594,3621.60986328125,3627.630126953125,9.795134544372559,3637.42333984375
81,3611.92626953125,9.797466278076172,3621.727783203125,3616.973388671875,9.820195198059082,3626.795166015625
82,3611.21337890625,9.792855262756348,3621.010498046875,3617.98828125,9.855866432189941,3627.8447265625
83,3611.02685546875,9.791017532348633,3620.817138671875,3628.09912109375,9.818187713623047,3637.917724609375
84,3608.328369140625,9.785858154296875,3618.1162109375,3619.424560546875,9.800742149353027,3629.224365234375
85,3610.096923828125,9.7868013381958,3619.88330078125,3624.285888671875,9.822142601013184,3634.10791015625
86,3608.177001953125,9.7810640335083,3617.960693359375,3612.12548828125,9.757157325744629,3621.8818359375
87,3607.422119140625,9.77765941619873,3617.19921875,3617.490234375,9.811297416687012,3627.302490234375
88,3607.1787109375,9.774051666259766,3616.951171875,3618.249755859375,9.794154167175293,3628.0439453125
89,3606.063232421875,9.772649765014648,3615.83837890625,3616.216796875,9.779086112976074,3625.997314453125
90,3604.764404296875,9.768983840942383,3614.531494140625,3614.951171875,9.763505935668945,3624.7138671875
91,3604.216064453125,9.766091346740723,3613.9794921875,3613.9541015625,9.767462730407715,3623.721923828125
92,3604.20166015625,9.762164115905762,3613.962646484375,3617.989990234375,9.750738143920898,3627.7412109375
93,3602.810791015625,9.756702423095703,3612.56787109375,3630.775146484375,9.760107040405273,3640.536865234375
94,3602.602783203125,9.760004043579102,3612.361083984375,3615.854248046875,9.835710525512695,3625.689453125
95,3602.16357421875,9.750507354736328,3611.914794921875,3617.892578125,9.769001960754395,3627.662109375
96,3600.526611328125,9.752248764038086,3610.28125,3622.99267578125,9.742008209228516,3632.73486328125
97,3600.8876953125,9.74793529510498,3610.6357421875,3621.185546875,9.766222953796387,3630.951416015625
98,3599.2060546875,9.74445915222168,3608.951171875,3614.955810546875,9.76928424835205,3624.7236328125
99,3600.006591796875,9.740684509277344,3609.74755859375,3614.07861328125,9.803841590881348,3623.88232421875
100,3598.564697265625,9.741720199584961,3608.305908203125,3614.176513671875,9.731697082519531,3623.908935546875
101,3598.2763671875,9.736688613891602,3608.01416015625,3605.38134765625,9.7015962600708,3615.08251953125
102,3597.046142578125,9.73522663116455,3606.7841796875,3618.195556640625,9.7344388961792,3627.92919921875
103,3597.323974609375,9.728401184082031,3607.053955078125,3619.525146484375,9.775453567504883,3629.301513671875
104,3596.19384765625,9.727585792541504,3605.922119140625,3632.693359375,9.736454010009766,3642.428466796875
105,3596.947998046875,9.72912311553955,3606.67578125,3616.6640625,9.754989624023438,3626.41845703125
106,3595.68359375,9.723516464233398,3605.40966796875,3620.2177734375,9.74190902709961,3629.960693359375
107,3595.62744140625,9.717720985412598,3605.346435546875,3617.286865234375,9.705702781677246,3626.990966796875
108,3595.3603515625,9.720287322998047,3605.08447265625,3606.3330078125,9.745054244995117,3616.0771484375
109,3593.322998046875,9.716644287109375,3603.0380859375,3619.043701171875,9.763895988464355,3628.80810546875
110,3592.17724609375,9.712784767150879,3601.891845703125,3612.219970703125,9.736393928527832,3621.9580078125
111,3592.5068359375,9.708773612976074,3602.212646484375,3611.128173828125,9.741817474365234,3620.870361328125
112,3592.84228515625,9.708687782287598,3602.553466796875,3601.375,9.700024604797363,3611.074951171875
113,3592.725341796875,9.704300880432129,3602.427978515625,3609.978759765625,9.67225170135498,3619.65087890625
114,3591.50634765625,9.703083038330078,3601.20947265625,3598.35205078125,9.7288818359375,3608.08056640625
115,3591.711181640625,9.701469421386719,3601.4150390625,3622.6884765625,9.731799125671387,3632.421142578125
116,3591.033935546875,9.698853492736816,3600.73193359375,3604.695556640625,9.666077613830566,3614.36181640625
117,3590.715576171875,9.697742462158203,3600.415283203125,3616.324462890625,9.743133544921875,3626.067138671875
118,3589.810302734375,9.693060874938965,3599.5,3625.246826171875,9.720501899719238,3634.969970703125
119,3589.7607421875,9.693934440612793,3599.454345703125,3615.843994140625,9.667797088623047,3625.509765625
120,3589.18359375,9.691563606262207,3598.873046875,3608.247802734375,9.696382522583008,3617.943359375
121,3588.874755859375,9.691429138183594,3598.56640625,3597.099609375,9.68865966796875,3606.788818359375
122,3587.43359375,9.685599327087402,3597.12158203125,3597.10546875,9.712499618530273,3606.8173828125
123,3587.618408203125,9.686159133911133,3597.3076171875,3601.84814453125,9.733419418334961,3611.58203125
124,3587.54296875,9.684131622314453,3597.2255859375,3603.0009765625,9.682242393493652,3612.68359375
125,3586.85009765625,9.681072235107422,3596.525146484375,3607.949951171875,9.694429397583008,3617.646728515625
126,3586.59765625,9.677726745605469,3596.27734375,3598.848876953125,9.690437316894531,3608.537109375
127,3586.302490234375,9.677887916564941,3595.978271484375,3604.41015625,9.710006713867188,3614.119873046875
128,3585.41650390625,9.674540519714355,3595.091796875,3602.536376953125,9.685332298278809,3612.220703125
129,3585.197998046875,9.67385196685791,3594.873291015625,3594.8056640625,9.702033042907715,3604.507568359375
130,3584.098388671875,9.668331146240234,3593.767578125,3600.160888671875,9.701494216918945,3609.862548828125
131,3584.751220703125,9.668471336364746,3594.42138671875,3613.50927734375,9.69512939453125,3623.20654296875
132,3582.9833984375,9.66419792175293,3592.6494140625,3595.095703125,9.671929359436035,3604.767578125
133,3583.5556640625,9.665998458862305,3593.22119140625,3597.14013671875,9.693981170654297,3606.833251953125
134,3582.804931640625,9.663084030151367,3592.465576171875,3599.10107421875,9.663926124572754,3608.7646484375
135,3582.70849609375,9.662760734558105,3592.368896484375,3595.673828125,9.694939613342285,3605.367919921875
136,3582.277099609375,9.655942916870117,3591.935791015625,3591.168212890625,9.666522026062012,3600.83349609375
137,3581.0361328125,9.65444278717041,3590.69287109375,3587.75341796875,9.645641326904297,3597.39794921875
138,3581.443359375,9.650654792785645,3591.09326171875,3597.347900390625,9.661148071289062,3607.009521484375
139,3581.447021484375,9.646614074707031,3591.094970703125,3590.08837890625,9.657795906066895,3599.74609375
140,3581.036376953125,9.645405769348145,3590.68017578125,3586.066162109375,9.682536125183105,3595.749755859375
141,3580.752685546875,9.645858764648438,3590.396240234375,3595.141357421875,9.687646865844727,3604.828369140625
142,3580.2451171875,9.644434928894043,3589.885498046875,3604.9365234375,9.673999786376953,3614.61181640625
143,3579.513427734375,9.640048027038574,3589.15478515625,3594.442138671875,9.662734031677246,3604.10546875
144,3579.93359375,9.64026165008545,3589.57373046875,3608.494873046875,9.664741516113281,3618.158203125
145,3579.00927734375,9.63679313659668,3588.638427734375,3598.8134765625,9.634403228759766,3608.44775390625
146,3579.20068359375,9.63460922241211,3588.838134765625,3589.91748046875,9.667431831359863,3599.58544921875
147,3579.0361328125,9.631328582763672,3588.66650390625,3603.441650390625,9.639765739440918,3613.08056640625
148,3577.58984375,9.632588386535645,3587.22509765625,3598.722900390625,9.666119575500488,3608.3876953125
149,3578.0654296875,9.628108978271484,3587.69775390625,3592.367431640625,9.706649780273438,3602.075927734375
150,3577.56103515625,9.62646198272705,3587.1806640625,3602.778076171875,9.678133964538574,3612.456787109375
151,3576.59326171875,9.623594284057617,3586.21533203125,3590.3193359375,9.693110466003418,3600.013671875
152,3576.3017578125,9.624134063720703,3585.92822265625,3589.978271484375,9.675297737121582,3599.6533203125
153,3576.58544921875,9.62236213684082,3586.209716796875,3604.033935546875,9.668187141418457,3613.703369140625
154,3576.01708984375,9.618520736694336,3585.63623046875,3578.627685546875,9.681538581848145,3588.31005859375
155,3577.1357421875,9.61634349822998,3586.75146484375,3594.233642578125,9.6559476852417,3603.890380859375
156,3574.824462890625,9.6170015335083,3584.438720703125,3595.94580078125,9.626317024230957,3605.572265625
157,3575.008544921875,9.614328384399414,3584.62060546875,3602.1845703125,9.634876251220703,3611.820068359375
158,3574.526611328125,9.60960578918457,3584.136962890625,3587.90185546875,9.645669937133789,3597.54833984375
159,3574.39111328125,9.609209060668945,3584.0,3596.42236328125,9.676697731018066,3606.09814453125
160,3573.6162109375,9.609853744506836,3583.22412109375,3588.32666015625,9.673694610595703,3597.9990234375
161,3572.761962890625,9.605688095092773,3582.364990234375,3587.19482421875,9.644277572631836,3596.8369140625
162,3572.59814453125,9.602798461914062,3582.20068359375,3588.497802734375,9.66143798828125,3598.1572265625
163,3573.617431640625,9.598384857177734,3583.214111328125,3591.38671875,9.6179780960083,3601.004638671875
164,3574.177978515625,9.599605560302734,3583.7734375,3581.640380859375,9.642260551452637,3591.2841796875
165,3571.396728515625,9.592947006225586,3580.990478515625,3593.4736328125,9.654082298278809,3603.128173828125
166,3572.2705078125,9.592046737670898,3581.863525390625,3595.273681640625,9.646482467651367,3604.91943359375
167,3571.551025390625,9.591194152832031,3581.143310546875,3588.860107421875,9.65137767791748,3598.512451171875
168,3572.18994140625,9.588327407836914,3581.780517578125,3577.7509765625,9.700576782226562,3587.45263671875
169,3570.6611328125,9.586743354797363,3580.24951171875,3591.997314453125,9.665836334228516,3601.663818359375
170,3570.529296875,9.581705093383789,3580.1123046875,3584.1943359375,9.691638946533203,3593.887939453125
171,3570.597412109375,9.583430290222168,3580.18017578125,3582.096923828125,9.660260200500488,3591.756103515625
172,3570.143310546875,9.577839851379395,3579.721435546875,3578.969970703125,9.638355255126953,3588.6103515625
173,3570.723876953125,9.576635360717773,3580.301513671875,3594.721435546875,9.639480590820312,3604.36279296875
174,3568.592041015625,9.572137832641602,3578.16796875,3608.74169921875,9.618380546569824,3618.359619140625
175,3569.260498046875,9.569663047790527,3578.83154296875,3588.286376953125,9.633453369140625,3597.91796875
176,3567.335205078125,9.569351196289062,3576.9033203125,3582.84765625,9.650860786437988,3592.4970703125
177,3568.984375,9.566577911376953,3578.55078125,3599.890380859375,9.623491287231445,3609.51220703125
178,3568.31591796875,9.565385818481445,3577.881103515625,3612.681396484375,9.621254920959473,3622.302734375
179,3566.341796875,9.559727668762207,3575.8984375,3587.289794921875,9.596833229064941,3596.888671875
180,3567.98388671875,9.558475494384766,3577.542236328125,3594.334228515625,9.638304710388184,3603.974365234375
181,3566.27734375,9.55457592010498,3575.8330078125,3587.72412109375,9.603804588317871,3597.327880859375
182,3565.161865234375,9.554085731506348,3574.716064453125,3583.25146484375,9.609881401062012,3592.86181640625
183,3566.60009765625,9.554123878479004,3576.15234375,3600.069580078125,9.60231876373291,3609.6728515625
184,3567.171875,9.550895690917969,3576.724365234375,3597.412109375,9.614604949951172,3607.025146484375
185,3566.615478515625,9.549225807189941,3576.16357421875,3610.905029296875,9.616028785705566,3620.52099609375
186,3565.87841796875,9.54743766784668,3575.428466796875,3578.364013671875,9.583430290222168,3587.947265625
187,3566.56494140625,9.544605255126953,3576.10888671875,3575.59912109375,9.616135597229004,3585.212890625
188,3566.571533203125,9.543075561523438,3576.116943359375,3577.970458984375,9.595550537109375,3587.567626953125
189,3564.998046875,9.543639183044434,3574.53955078125,3598.764404296875,9.59890079498291,3608.36474609375
190,3564.37939453125,9.536669731140137,3573.9140625,3579.34765625,9.625309944152832,3588.97412109375
191,3564.531494140625,9.53735065460205,3574.0703125,3582.01171875,9.601042747497559,3591.613037109375
192,3562.68994140625,9.531109809875488,3572.220947265625,3573.287353515625,9.577669143676758,3582.864013671875
193,3564.79541015625,9.533665657043457,3574.3271484375,3570.388427734375,9.607402801513672,3579.995849609375
194,3563.117919921875,9.528727531433105,3572.650390625,3578.41650390625,9.612854957580566,3588.02978515625
195,3564.196533203125,9.527725219726562,3573.719482421875,3589.916259765625,9.634982109069824,3599.5517578125
196,3560.8505859375,9.525918006896973,3570.378173828125,3569.322021484375,9.603079795837402,3578.92626953125
197,3562.14697265625,9.526907920837402,3571.673095703125,3576.8603515625,9.57811164855957,3586.437744140625
198,3562.992431640625,9.522583961486816,3572.51318359375,3581.656982421875,9.592644691467285,3591.250732421875
199,3561.874267578125,9.51811695098877,3571.38671875,3567.167724609375,9.595463752746582,3576.7607421875
