epoch,TF_output_loss,dist_output_loss,loss,val_TF_output_loss,val_dist_output_loss,val_loss
19,3579.95947265625,9.83038330078125,3589.790771484375,3574.67333984375,9.857895851135254,3584.5302734375
20,3571.20458984375,9.823246002197266,3581.025390625,3566.96875,9.822369575500488,3576.7890625
21,3564.01708984375,9.810742378234863,3573.82470703125,3556.566162109375,9.811752319335938,3566.376708984375
22,3557.923828125,9.801280975341797,3567.72216796875,3558.11376953125,9.820452690124512,3567.935546875
23,3552.49365234375,9.794173240661621,3562.2880859375,3561.72998046875,9.774476051330566,3571.5029296875
24,3546.2939453125,9.783655166625977,3556.0859375,3567.204345703125,9.793397903442383,3576.99755859375
25,3541.962646484375,9.773221969604492,3551.73681640625,3537.564697265625,9.769587516784668,3547.333251953125
26,3537.266357421875,9.76570987701416,3547.03662109375,3546.192626953125,9.779916763305664,3555.969970703125
27,3532.06787109375,9.759291648864746,3541.82958984375,3538.3916015625,9.756115913391113,3548.146240234375
28,3528.799072265625,9.74774169921875,3538.5458984375,3534.9521484375,9.738741874694824,3544.68994140625
29,3523.6796875,9.741726875305176,3533.419921875,3519.44140625,9.698648452758789,3529.137939453125
30,3520.898193359375,9.732009887695312,3530.630615234375,3527.6435546875,9.695093154907227,3537.339599609375
31,3516.9619140625,9.726365089416504,3526.6884765625,3523.8310546875,9.729856491088867,3533.561279296875
32,3513.3369140625,9.716632843017578,3523.05517578125,3523.024658203125,9.697587013244629,3532.721923828125
33,3510.760009765625,9.71133804321289,3520.469970703125,3519.074462890625,9.694841384887695,3528.76953125
34,3508.248779296875,9.702287673950195,3517.950927734375,3516.313232421875,9.69352912902832,3526.00732421875
35,3504.681396484375,9.69997787475586,3514.3818359375,3503.265380859375,9.673047065734863,3512.93603515625
36,3502.24560546875,9.690531730651855,3511.9384765625,3511.09130859375,9.662615776062012,3520.753173828125
37,3500.207275390625,9.685654640197754,3509.89111328125,3501.75,9.667718887329102,3511.41748046875
38,3496.76416015625,9.677395820617676,3506.440673828125,3501.27978515625,9.649383544921875,3510.9296875
39,3494.530517578125,9.672118186950684,3504.20263671875,3506.884765625,9.655320167541504,3516.540771484375
40,3492.6416015625,9.668900489807129,3502.308349609375,3502.357421875,9.664643287658691,3512.020751953125
41,3490.43701171875,9.660889625549316,3500.097412109375,3497.355712890625,9.628036499023438,3506.985107421875
42,3488.42041015625,9.654779434204102,3498.07177734375,3509.489990234375,9.65560245513916,3519.14599609375
43,3485.7412109375,9.647930145263672,3495.385986328125,3493.531982421875,9.63926887512207,3503.169677734375
44,3483.649658203125,9.641096115112305,3493.291015625,3487.746826171875,9.6233549118042,3497.36865234375
45,3481.8505859375,9.630098342895508,3491.48095703125,3492.770263671875,9.596738815307617,3502.367919921875
46,3479.366943359375,9.624889373779297,3488.990966796875,3480.882568359375,9.588537216186523,3490.471435546875
47,3476.82080078125,9.614883422851562,3486.436767578125,3486.918212890625,9.608328819274902,3496.525146484375
48,3475.581298828125,9.604682922363281,3485.1875,3492.277587890625,9.560426712036133,3501.837890625
49,3472.860595703125,9.598672866821289,3482.458984375,3475.819580078125,9.603882789611816,3485.4228515625
50,3471.0693359375,9.596034049987793,3480.664306640625,3484.983642578125,9.575499534606934,3494.557861328125
51,3468.700439453125,9.587667465209961,3478.289794921875,3479.02978515625,9.554490089416504,3488.583984375
52,3466.87109375,9.578843116760254,3476.447021484375,3474.9921875,9.556313514709473,3484.550048828125
53,3465.936767578125,9.56965160369873,3475.506103515625,3472.3359375,9.58073902130127,3481.915771484375
54,3463.232666015625,9.562361717224121,3472.791748046875,3471.41845703125,9.581978797912598,3481.0
55,3461.853271484375,9.557044982910156,3471.40576171875,3470.775390625,9.529966354370117,3480.307373046875
56,3459.72900390625,9.548542976379395,3469.271484375,3468.912109375,9.575257301330566,3478.487060546875
57,3458.41552734375,9.538287162780762,3467.953857421875,3464.528564453125,9.525110244750977,3474.05322265625
58,3456.655517578125,9.535252571105957,3466.188232421875,3466.546875,9.556587219238281,3476.10498046875
59,3455.20556640625,9.53271770477295,3464.737060546875,3470.8203125,9.532383918762207,3480.352783203125
60,3453.70849609375,9.525005340576172,3463.234619140625,3462.252685546875,9.541363716125488,3471.793701171875
61,3452.158447265625,9.520319938659668,3461.6796875,3464.36474609375,9.571649551391602,3473.933837890625
62,3451.421630859375,9.514803886413574,3460.935791015625,3465.1259765625,9.573150634765625,3474.7001953125
63,3449.794677734375,9.507662773132324,3459.303466796875,3459.538330078125,9.528368949890137,3469.06689453125
64,3448.36376953125,9.504862785339355,3457.87255859375,3473.904052734375,9.531789779663086,3483.4375
65,3447.523681640625,9.501916885375977,3457.0283203125,3455.290283203125,9.568462371826172,3464.860595703125
66,3446.183837890625,9.495664596557617,3455.680419921875,3455.84228515625,9.587563514709473,3465.430419921875
67,3445.443603515625,9.490214347839355,3454.931396484375,3446.439453125,9.539834022521973,3455.980712890625
68,3443.74267578125,9.485502243041992,3453.229248046875,3449.777099609375,9.519762992858887,3459.29736328125
69,3442.97607421875,9.481741905212402,3452.461669921875,3448.0068359375,9.52487850189209,3457.532958984375
70,3441.650390625,9.47829532623291,3451.127685546875,3443.730224609375,9.47227954864502,3453.203125
71,3440.962646484375,9.472835540771484,3450.435302734375,3466.2451171875,9.546242713928223,3475.79150390625
72,3439.199462890625,9.471736907958984,3448.6669921875,3449.843994140625,9.53281021118164,3459.37744140625
73,3439.248291015625,9.46587085723877,3448.714599609375,3445.265625,9.535103797912598,3454.800537109375
74,3437.320068359375,9.459446907043457,3446.777099609375,3443.8515625,9.50744342803955,3453.359619140625
75,3436.804443359375,9.458748817443848,3446.262939453125,3446.317626953125,9.511025428771973,3455.82861328125
76,3435.359619140625,9.455196380615234,3444.81201171875,3438.020751953125,9.512428283691406,3447.53515625
77,3434.494873046875,9.452471733093262,3443.944091796875,3444.078857421875,9.528368949890137,3453.606689453125
78,3433.649169921875,9.448336601257324,3443.097412109375,3443.536376953125,9.527705192565918,3453.064208984375
79,3433.148681640625,9.443582534790039,3442.595458984375,3439.13134765625,9.491121292114258,3448.623291015625
80,3432.41650390625,9.442477226257324,3441.857177734375,3437.845458984375,9.546435356140137,3447.3916015625
81,3431.172119140625,9.438672065734863,3440.61376953125,3437.0908203125,9.548858642578125,3446.6396484375
82,3430.25390625,9.437646865844727,3439.693115234375,3433.6123046875,9.470817565917969,3443.084716796875
83,3428.99169921875,9.432938575744629,3438.423583984375,3439.151611328125,9.529806137084961,3448.682861328125
84,3428.367919921875,9.427465438842773,3437.795166015625,3429.9638671875,9.522327423095703,3439.48681640625
85,3427.440673828125,9.426477432250977,3436.86865234375,3428.642578125,9.462587356567383,3438.105712890625
86,3426.6796875,9.423535346984863,3436.103515625,3444.05078125,9.505105972290039,3453.5537109375
87,3426.46240234375,9.420732498168945,3435.882568359375,3433.151123046875,9.536617279052734,3442.6884765625
88,3425.369873046875,9.414825439453125,3434.783447265625,3432.08984375,9.49135684967041,3441.581298828125
89,3425.08251953125,9.412696838378906,3434.494384765625,3431.3642578125,9.514482498168945,3440.878173828125
90,3424.602294921875,9.406760215759277,3434.010986328125,3428.010498046875,9.499756813049316,3437.510498046875
91,4117.94482421875,10.506775856018066,4128.4501953125,3886.068115234375,9.98513126373291,3896.052490234375
92,3717.103515625,9.818761825561523,3726.918212890625,3598.11328125,9.743433952331543,3607.8544921875
93,3524.986572265625,9.657567977905273,3534.6416015625,3482.7802734375,9.689791679382324,3492.468505859375
94,3454.357666015625,9.597376823425293,3463.953125,3446.410400390625,9.667344093322754,3456.076904296875
95,3433.91748046875,9.545522689819336,3443.461669921875,3435.689453125,9.640682220458984,3445.329833984375
96,3419.74755859375,9.50694465637207,3429.25537109375,3420.2802734375,9.54549789428711,3429.826416015625
97,3409.547119140625,9.477509498596191,3419.02294921875,3410.711669921875,9.523584365844727,3420.2333984375
98,3403.30029296875,9.458425521850586,3412.755615234375,3415.972900390625,9.473183631896973,3425.444091796875
99,3397.887939453125,9.445477485656738,3407.334228515625,3397.662109375,9.488652229309082,3407.150634765625
100,3392.616455078125,9.43244457244873,3402.0498046875,3397.55419921875,9.487115859985352,3407.040283203125
101,3389.768798828125,9.419210433959961,3399.188720703125,3399.631103515625,9.493742942810059,3409.127197265625
102,3385.938720703125,9.4114408493042,3395.349365234375,3388.82958984375,9.466485023498535,3398.29541015625
103,3383.147216796875,9.40307331085205,3392.54931640625,3393.635986328125,9.471346855163574,3403.107177734375
104,3380.717529296875,9.396135330200195,3390.11376953125,3388.907470703125,9.481034278869629,3398.390380859375
105,3377.7958984375,9.390751838684082,3387.1875,3383.794921875,9.422632217407227,3393.218017578125
106,3376.761474609375,9.38545036315918,3386.1484375,3395.249755859375,9.428946495056152,3404.679443359375
107,3374.302978515625,9.37950325012207,3383.683349609375,3385.236572265625,9.426908493041992,3394.66455078125
108,3372.099853515625,9.375408172607422,3381.47314453125,3375.751708984375,9.457418441772461,3385.211181640625
109,3371.28759765625,9.368966102600098,3380.66259765625,3378.158935546875,9.452085494995117,3387.611328125
110,3368.5556640625,9.36400032043457,3377.91943359375,3392.828857421875,9.423074722290039,3402.251220703125
111,3367.295166015625,9.36091423034668,3376.65576171875,3381.9345703125,9.450825691223145,3391.385498046875
112,3365.428466796875,9.35875415802002,3374.788818359375,3388.362060546875,9.403011322021484,3397.765380859375
113,3363.766845703125,9.348403930664062,3373.114990234375,3366.089111328125,9.429375648498535,3375.51953125
114,3362.619873046875,9.345959663391113,3371.965576171875,3369.53271484375,9.400618553161621,3378.933837890625
115,3360.70263671875,9.34500789642334,3370.046142578125,3368.64306640625,9.40463638305664,3378.04541015625
116,3359.661376953125,9.337396621704102,3368.998046875,3377.92529296875,9.36804485321045,3387.295166015625
117,3358.16650390625,9.333197593688965,3367.504638671875,3367.66455078125,9.421629905700684,3377.089111328125
118,3356.746337890625,9.33064079284668,3366.078369140625,3367.879150390625,9.375568389892578,3377.25537109375
119,3355.232177734375,9.327740669250488,3364.56298828125,3377.878173828125,9.383625030517578,3387.261474609375
120,3354.21826171875,9.325567245483398,3363.542724609375,3366.32080078125,9.359896659851074,3375.680908203125
121,3352.53955078125,9.322668075561523,3361.861083984375,3373.56396484375,9.374451637268066,3382.939208984375
122,3352.345458984375,9.315513610839844,3361.6640625,3363.8544921875,9.377779006958008,3373.2314453125
123,3351.00048828125,9.311397552490234,3360.31005859375,3368.67724609375,9.349067687988281,3378.02783203125
124,3348.868408203125,9.312320709228516,3358.18505859375,3361.013671875,9.346430778503418,3370.359375
125,3348.006591796875,9.30358600616455,3357.310791015625,3355.691162109375,9.385759353637695,3365.075927734375
126,3347.343017578125,9.303370475769043,3356.644287109375,3353.89208984375,9.3674898147583,3363.260498046875
127,3346.05615234375,9.302665710449219,3355.356689453125,3357.006103515625,9.361140251159668,3366.36572265625
128,3344.31494140625,9.297913551330566,3353.614990234375,3363.488037109375,9.318717002868652,3372.807373046875
129,3344.433837890625,9.291034698486328,3353.72216796875,3345.606201171875,9.307963371276855,3354.91357421875
130,3342.550537109375,9.289602279663086,3351.841796875,3350.504150390625,9.32763385772705,3359.832275390625
131,3342.078857421875,9.286287307739258,3351.3671875,3351.39697265625,9.325161933898926,3360.72412109375
132,3341.332763671875,9.282136917114258,3350.6162109375,3366.370849609375,9.305455207824707,3375.678466796875
133,3339.838134765625,9.279309272766113,3349.117431640625,3356.994140625,9.316880226135254,3366.31005859375
134,3338.970458984375,9.279629707336426,3348.25,3356.863037109375,9.320406913757324,3366.181396484375
135,3338.6201171875,9.27470874786377,3347.8935546875,3356.753173828125,9.319742202758789,3366.0712890625
136,3337.807861328125,9.271794319152832,3347.07958984375,3351.2080078125,9.298022270202637,3360.506103515625
137,3336.73291015625,9.268296241760254,3346.003662109375,3363.20166015625,9.301214218139648,3372.502197265625
138,3336.305419921875,9.263960838317871,3345.567138671875,3353.578369140625,9.33339786529541,3362.9130859375
139,3334.62548828125,9.264506340026855,3343.8916015625,3345.662109375,9.309139251708984,3354.971435546875
140,3334.56396484375,9.258214950561523,3343.8212890625,3346.453125,9.297179222106934,3355.752197265625
141,3333.680419921875,9.260655403137207,3342.94091796875,3352.150634765625,9.27247428894043,3361.423583984375
142,3332.96240234375,9.255868911743164,3342.22265625,3345.37548828125,9.276313781738281,3354.649169921875
143,3331.796630859375,9.25338077545166,3341.04833984375,3355.624267578125,9.272558212280273,3364.897705078125
144,3331.687744140625,9.25367546081543,3340.94384765625,3343.716796875,9.319934844970703,3353.0361328125
145,3330.44189453125,9.249324798583984,3339.68701171875,3341.156494140625,9.304902076721191,3350.46240234375
146,3329.524658203125,9.247908592224121,3338.76904296875,3375.427490234375,9.298330307006836,3384.724853515625
147,3328.980712890625,9.247258186340332,3338.22802734375,3341.114013671875,9.281468391418457,3350.39697265625
148,3328.7001953125,9.244210243225098,3337.9462890625,3339.879638671875,9.276114463806152,3349.156005859375
149,3328.294921875,9.242697715759277,3337.54248046875,3346.641845703125,9.29652214050293,3355.93798828125
150,3327.768798828125,9.23825454711914,3337.002197265625,3329.5859375,9.250406265258789,3338.8369140625
151,3326.577392578125,9.234811782836914,3335.80615234375,3342.05810546875,9.255158424377441,3351.31396484375
152,3326.164306640625,9.232461929321289,3335.3955078125,3334.685302734375,9.276594161987305,3343.961669921875
153,3325.833251953125,9.232141494750977,3335.0654296875,3334.702392578125,9.240657806396484,3343.943115234375
154,3324.500732421875,9.23082447052002,3333.73095703125,3342.453857421875,9.259390830993652,3351.712646484375
155,3324.348876953125,9.228605270385742,3333.580322265625,3345.299560546875,9.243609428405762,3354.54345703125
156,3323.471923828125,9.224830627441406,3332.69775390625,3333.625732421875,9.261270523071289,3342.885009765625
157,3323.650390625,9.223479270935059,3332.869140625,3356.70751953125,9.277817726135254,3365.9853515625
158,3322.7041015625,9.219524383544922,3331.920654296875,3329.73046875,9.227883338928223,3338.957275390625
159,3321.9990234375,9.21550464630127,3331.215576171875,3327.739990234375,9.233131408691406,3336.97216796875
160,3321.07666015625,9.216184616088867,3330.296142578125,3327.578857421875,9.255200386047363,3336.83544921875
161,3320.21728515625,9.212075233459473,3329.427001953125,3340.600341796875,9.251022338867188,3349.851318359375
162,3320.60693359375,9.212241172790527,3329.819091796875,3328.392333984375,9.222694396972656,3337.615234375
163,3320.287353515625,9.208733558654785,3329.501953125,3341.38916015625,9.232726097106934,3350.6220703125
164,3318.483642578125,9.206208229064941,3327.692138671875,3335.1015625,9.22651481628418,3344.328125
165,3318.19775390625,9.204938888549805,3327.403564453125,3331.65478515625,9.219038963317871,3340.874267578125
166,3318.47900390625,9.203922271728516,3327.683837890625,3332.479248046875,9.247854232788086,3341.727783203125
167,3317.68701171875,9.200702667236328,3326.8896484375,3322.8134765625,9.219021797180176,3332.032470703125
168,3322.956298828125,9.201326370239258,3332.15576171875,3319.121826171875,9.215523719787598,3328.33740234375
169,3316.015380859375,9.196273803710938,3325.210693359375,3321.682861328125,9.237710952758789,3330.919677734375
170,3315.969970703125,9.198699951171875,3325.16845703125,3335.164794921875,9.247214317321777,3344.411376953125
171,3315.90966796875,9.196771621704102,3325.1044921875,3334.648681640625,9.208467483520508,3343.8583984375
172,3315.0078125,9.194816589355469,3324.202880859375,3325.171142578125,9.241109848022461,3334.411376953125
173,3315.2353515625,9.191207885742188,3324.427490234375,3324.022705078125,9.25145435333252,3333.273193359375
174,3314.492431640625,9.190661430358887,3323.6826171875,3345.031005859375,9.262182235717773,3354.29248046875
175,3312.953125,9.190689086914062,3322.143798828125,3318.90966796875,9.196640968322754,3328.1064453125
176,3312.77099609375,9.1926851272583,3321.962158203125,3322.74560546875,9.207784652709961,3331.953125
177,3312.967041015625,9.190009117126465,3322.156982421875,3319.280517578125,9.227392196655273,3328.506591796875
178,3313.297119140625,9.18781566619873,3322.48486328125,3323.160400390625,9.263036727905273,3332.424560546875
179,3311.218505859375,9.183642387390137,3320.400634765625,3317.932861328125,9.215751647949219,3327.149169921875
180,3311.467041015625,9.18470573425293,3320.653564453125,3319.349853515625,9.221097946166992,3328.570556640625
181,3311.04833984375,9.18277645111084,3320.23095703125,3321.2841796875,9.186530113220215,3330.471435546875
182,3310.265869140625,9.179008483886719,3319.440673828125,3323.458251953125,9.239346504211426,3332.69775390625
183,3310.46142578125,9.178473472595215,3319.64013671875,3322.7119140625,9.206453323364258,3331.9189453125
184,3309.134521484375,9.180551528930664,3318.31884765625,3320.432861328125,9.192151069641113,3329.62646484375
185,3309.579345703125,9.180057525634766,3318.759765625,3321.402587890625,9.194723129272461,3330.5947265625
186,3308.51171875,9.176963806152344,3317.688232421875,3350.47509765625,9.188692092895508,3359.663330078125
187,3308.32470703125,9.177488327026367,3317.502197265625,3314.6162109375,9.210271835327148,3323.8271484375
188,3307.861083984375,9.175971984863281,3317.037841796875,3315.728759765625,9.213947296142578,3324.94384765625
189,3307.542724609375,9.172192573547363,3316.71533203125,3340.681640625,9.218278884887695,3349.89990234375
190,3306.25830078125,9.170989990234375,3315.431396484375,3339.071533203125,9.193826675415039,3348.26416015625
191,3307.88720703125,9.170681953430176,3317.058349609375,3318.99755859375,9.202598571777344,3328.20068359375
192,3305.986083984375,9.167434692382812,3315.153564453125,3312.131103515625,9.198559761047363,3321.328125
193,3305.98974609375,9.167363166809082,3315.161376953125,3320.254150390625,9.180001258850098,3329.43359375
194,3305.33203125,9.169327735900879,3314.498291015625,3322.157470703125,9.187840461730957,3331.344970703125
195,3305.3115234375,9.16822338104248,3314.48046875,3316.8408203125,9.191305160522461,3326.0322265625
196,3305.16162109375,9.164116859436035,3314.329833984375,3316.548095703125,9.178528785705566,3325.72607421875
197,3303.87158203125,9.164220809936523,3313.036376953125,3311.599365234375,9.18517780303955,3320.78466796875
198,3303.4873046875,9.163763999938965,3312.650634765625,3311.614501953125,9.161710739135742,3320.77685546875
199,3303.9462890625,9.162306785583496,3313.109619140625,3321.09619140625,9.184036254882812,3330.2802734375
